timestamp,room,peopleCount
2025-12-17T10:40:07.000Z,Room 2.12,0
2025-12-17T11:00:07.000Z,Room 2.12,0
2025-12-17T11:20:07.000Z,Room 2.12,0
2025-12-17T11:40:08.000Z,Room 2.12,0
2025-12-17T12:00:05.000Z,Room 2.12,0
2025-12-17T12:40:10.000Z,Room 2.12,1
2025-12-17T13:00:07.000Z,Room 2.12,5
2025-12-17T13:20:07.000Z,Room 2.12,12
2025-12-17T13:40:07.000Z,Room 2.12,15
2025-12-17T14:00:07.000Z,Room 2.12,13
2025-12-17T14:20:07.000Z,Room 2.12,13
2025-12-17T14:40:07.000Z,Room 2.12,12
2025-12-17T15:00:07.000Z,Room 2.12,11
2025-12-17T15:20:07.000Z,Room 2.12,2
2025-12-17T15:40:07.000Z,Room 2.12,0
2025-12-17T16:00:07.000Z,Room 2.12,0
2025-12-17T16:20:07.000Z,Room 2.12,0
2025-12-17T16:40:08.000Z,Room 2.12,0
2025-12-17T17:00:07.000Z,Room 2.12,0
2025-12-17T17:20:07.000Z,Room 2.12,0
2025-12-17T17:40:07.000Z,Room 2.12,0
2025-12-17T18:00:07.000Z,Room 2.12,0
2025-12-17T18:20:07.000Z,Room 2.12,0
2025-12-17T18:40:07.000Z,Room 2.12,0
2025-12-18T08:00:07.000Z,Room 2.12,0
2025-12-18T08:20:07.000Z,Room 2.12,0
2025-12-18T08:40:07.000Z,Room 2.12,0
2025-12-18T09:00:07.000Z,Room 2.12,0
2025-12-18T09:20:08.000Z,Room 2.12,1
2025-12-18T09:40:07.000Z,Room 2.12,0
2025-12-18T10:00:07.000Z,Room 2.12,0
2025-12-18T10:20:07.000Z,Room 2.12,0
2025-12-18T10:40:07.000Z,Room 2.12,0
2025-12-18T11:00:08.000Z,Room 2.12,0
2025-12-18T11:20:07.000Z,Room 2.12,0
2025-12-18T11:40:07.000Z,Room 2.12,1
2025-12-18T12:00:07.000Z,Room 2.12,0
2025-12-18T12:20:07.000Z,Room 2.12,3
2025-12-18T12:40:07.000Z,Room 2.12,6
2025-12-18T13:00:07.000Z,Room 2.12,19
2025-12-18T13:20:07.000Z,Room 2.12,39
2025-12-18T13:40:08.000Z,Room 2.12,37
2025-12-18T14:00:07.000Z,Room 2.12,39
